ID;Descripcion;Tipo;Ubicacion;CGM;Lon;Lat
BUD69A;;;Figueredo y Nata l;BUDGE;-58.4691777;-34.7175119
BUD69;;;Figueredo y Natal;BUDGE;-58.4691699;-34.7175048
BUD01;"Tipo: DOMO
Ubicacion: ALENDE GUARDIA";DOMO;ALENDE GUARDIA;BUDGE;-58.4674146;-34.7148021
BUD02;"Tipo: DOMO
Ubicacion: ALENDE GUARDIA";DOMO;ALENDE GUARDIA;BUDGE;-58.467135;-34.71516
BUD03;"Tipo: DOMO
Ubicacion: C. ALAS Y RIBERA";DOMO;C. ALAS Y RIBERA;BUDGE;-58.468401;-34.713572
BUD09;"Tipo: DOMO
Ubicacion: CLAUDIO DE ALAS Y RECONDO";DOMO;CLAUDIO DE ALAS Y RECONDO;BUDGE;-58.462436;-34.720962
BUD13;"Tipo: DOMO
Ubicacion: CIPOLLETO Y CLAUDIO DE ALAS";DOMO;CIPOLLETO Y CLAUDIO DE ALAS;BUDGE;-58.463641;-34.718701
BUD12;"Tipo: DOMO
Ubicacion: QUESADA Y ANDRES BELLO";DOMO;QUESADA Y ANDRES BELLO;BUDGE;-58.4627901;-34.7245341
BUD30;"Tipo: DOMO
Ubicacion: CANADA Y MONTIEL";DOMO;CANADA Y MONTIEL;BUDGE;-58.452973;-34.72098
FIO01;"Tipo: DOMO
Ubicacion: PERON Y RECONDO";DOMO;PERON Y RECONDO;BUDGE;-58.451214;-34.714835
FIO02;"Tipo: DOMO
Ubicacion: GRAN CAIMAN";DOMO;GRAN CAIMAN;BUDGE;-58.455641;-34.709884
FIO04;"Tipo: DOMO
Ubicacion: RECON DO Y MONTIEL";DOMO;RECON DO Y MONTIEL;BUDGE;-58.455913;-34.717382
BUD28;"Tipo: DOMO
Ubicacion: AZAMOR Y CARRIEGO";DOMO;AZAMOR Y CARRIEGO;BUDGE;-58.4687069;-34.7153357
BUD31;"Tipo: DOMO
Ubicacion: RECONDO Y FALUCHO";DOMO;RECONDO Y FALUCHO;BUDGE;-58.467071;-34.723608
FIO05;"Tipo: FIJA
Ubicacion: EJERCITO Y PERON COLECTORA PCIA";FIJA;EJERCITO Y PERON COLECTORA PCIA;BUDGE;-58.445361;-34.7228764
FIO44;"Tipo: DOMO
Ubicacion: EJERCITO Y PERON COLECTORA PROV";DOMO;EJERCITO Y PERON COLECTORA PROV;BUDGE;-58.4453372;-34.7229246
BUD42;"Tipo: FIJA
Ubicacion: PUENTE LA NORIA";FIJA;PUENTE LA NORIA;BUDGE;-58.458965;-34.706583
BUD53;"Tipo: FIJA
Ubicacion: GUAMINI Y LAS VIAS";FIJA;GUAMINI Y LAS VIAS;BUDGE;-58.456307;-34.714823
BUD54;"Tipo: FIJA
Ubicacion: QUESADA 2255";FIJA;QUESADA 2255;BUDGE;-58.458886;-34.72236
BUD52;"Tipo: DOMO
Ubicacion: GINEBRA Y CLAUDIO ALAS";DOMO;GINEBRA Y CLAUDIO ALAS;BUDGE;-58.455619;-34.729588
BUD57;"Tipo: FIJA
Ubicacion: RIBERA SUR Y MONTIEL";FIJA;RIBERA SUR Y MONTIEL;BUDGE;-58.463136;-34.708278
BUD13a;"Tipo: FIJA
Ubicacion: CIPOLLETI 1 Y C. ALAS 1 - J946";FIJA;CIPOLLETI 1 Y C. ALAS 1 - J946;BUDGE;-58.463121;-34.718419
BUD13b;"Tipo: FIJA
Ubicacion: CIPOLLETI 2 Y C. ALAS 1 - J946";FIJA;CIPOLLETI 2 Y C. ALAS 1 - J946;BUDGE;-58.463366;-34.71856
BUD61;"Tipo: FIJA
Ubicacion: PERON Y GINEBRA SEC25";FIJA;PERON Y GINEBRA SEC25;BUDGE;-58.4446677;-34.7237126
BUD53b;"Tipo: FIJA
Ubicacion: GUAMINI Y LAS VIAS";FIJA;GUAMINI Y LAS VIAS;BUDGE;-58.456301;-34.714865
BUD54b;"Tipo: FIJA
Ubicacion: QUESADA 2255";FIJA;QUESADA 2255;BUDGE;-58.45894;-34.722415
BUD57b;"Tipo: FIJA
Ubicacion: RIBERA SUR Y MONTIEL";FIJA;RIBERA SUR Y MONTIEL;BUDGE;-58.46318;-34.70833
FIO01b;"Tipo: FIJA
Ubicacion: PERON Y RECONDO";FIJA;PERON Y RECONDO;BUDGE;-58.451229;-34.714843
FIO01c;"Tipo: FIJA
Ubicacion: PERON Y RECONDO";FIJA;PERON Y RECONDO;BUDGE;-58.451198;-34.71483
FIO01d;"Tipo: FIJA
Ubicacion: PERON Y RECONDO";FIJA;PERON Y RECONDO;BUDGE;-58.451205;-34.71485
BUD83;;;CARRIEGO Y ESCOBAR;BUDGE;-58.4576117;-34.7292865
LMC08;"Tipo: DOMO
Ubicacion: COLOMBRES Y CAMINO NEGRO";DOMO;COLOMBRES Y CAMINO NEGRO;PARQUE BARON;-58.431041;-34.760038
LMC09;"Tipo: DOMO
Ubicacion: JUAN XXIII Y EUSKADI";DOMO;JUAN XXIII Y EUSKADI;PARQUE BARON;-58.438532;-34.768304
LMC14;"Tipo: DOMO
Ubicacion: CNO. NEGRO Y SIRITO";DOMO;CNO. NEGRO Y SIRITO;PARQUE BARON;-58.434412;-34.765994
LMC57;"Tipo: DOMO
Ubicacion: BUSTOS Y OLMOS";DOMO;BUSTOS Y OLMOS;PARQUE BARON;-58.447695;-34.760124
LMC58;"Tipo: DOMO
Ubicacion: PROV. NIDAS Y BUSTOS";DOMO;PROV. NIDAS Y BUSTOS;PARQUE BARON;-58.446794;-34.761464
LMC59;"Tipo: DOMO
Ubicacion: IPARRAGUIRRE E IDALGO";DOMO;IPARRAGUIRRE E IDALGO;PARQUE BARON;-58.444734;-34.766294
LMC60;"Tipo: DOMO
Ubicacion: VIRGILIO Y TROPEROS";DOMO;VIRGILIO Y TROPEROS;PARQUE BARON;-58.443918;-34.756634
LMC61;"Tipo: DOMO
Ubicacion: VIRGILIO Y CARCARAÑA";DOMO;VIRGILIO Y CARCARAÑA;PARQUE BARON;-58.436666;-34.765783
LMC62;"Tipo: DOMO
Ubicacion: MADRID Y FLEMING";DOMO;MADRID Y FLEMING;PARQUE BARON;-58.433082;-34.775636
LMC63;"Tipo: DOMO
Ubicacion: MADRID Y SANTA FILOMENA";DOMO;MADRID Y SANTA FILOMENA;PARQUE BARON;-58.434734;-34.77331
LMC65;"Tipo: DOMO
Ubicacion: OLIDEN Y MADRID";DOMO;OLIDEN Y MADRID;PARQUE BARON;-58.430572;-34.77872
LMC73;"Tipo: DOMO
Ubicacion: HIDALGO Y HOMERO";DOMO;HIDALGO Y HOMERO;PARQUE BARON;-58.440313;-34.764285
LMC81;"Tipo: DOMO
Ubicacion: FALUCHO Y POTOSI";DOMO;FALUCHO Y POTOSI;PARQUE BARON;-58.439627;-34.759631
LMC84;"Tipo: DOMO
Ubicacion: P. PERON Y CERVANTES";DOMO;P. PERON Y CERVANTES;PARQUE BARON;-58.433383;-34.756123
LMC88;"Tipo: DOMO
Ubicacion: ESTACION JUAN XXIII";DOMO;ESTACION JUAN XXIII;PARQUE BARON;-58.44394;-34.771084
LMC68;"Tipo: DOMO
Ubicacion: MOLINA ARROTEA Y SIRITO";DOMO;MOLINA ARROTEA Y SIRITO;PARQUE BARON;-58.433297;-34.76774
LMC105;"Tipo: DOMO
Ubicacion: SIRITO T MUZZILLI";DOMO;SIRITO T MUZZILLI;PARQUE BARON;-58.431462;-34.770375
LMC107;"Tipo: DOMO
Ubicacion: M. ARROTEA Y LOS ROBLES";DOMO;M. ARROTEA Y LOS ROBLES;PARQUE BARON;-58.430572;-34.766012
LMC116;"Tipo: DOMO
Ubicacion: M. ARROTEA Y SIRITO";DOMO;M. ARROTEA Y SIRITO;PARQUE BARON;-58.433248;-34.767669
LMC94;"Tipo: FIJA
Ubicacion: O ´HIGGINGS Y JUAN XXIII";FIJA;O ´HIGGINGS Y JUAN XXIII;PARQUE BARON;-58.443843;-34.77089
LMC91;"Tipo: FIJA
Ubicacion: PUENTE JUAN XXIII";FIJA;PUENTE JUAN XXIII;PARQUE BARON;-58.444013;-34.771273
LMC126;"Tipo: DOMO
Ubicacion: OSLO Y MELENDEZ VALDEZ";DOMO;OSLO Y MELENDEZ VALDEZ;PARQUE BARON;-58.436784;-34.768674
LMC131;"Tipo: DOMO
Ubicacion: CAMINO NEGRO Y LAPRIDA";DOMO;CAMINO NEGRO Y LAPRIDA;PARQUE BARON;-58.43305;-34.756167
LMC143;"Tipo: FIJA
Ubicacion: COLOMBRES Y PERON";FIJA;COLOMBRES Y PERON;PARQUE BARON;-58.431089;-34.760017
LMC147;"Tipo: DOMO
Ubicacion: Entrada Reserva GARIBALDI Y VIAS";DOMO;Entrada Reserva GARIBALDI Y VIAS;PARQUE BARON;-58.431312;-34.784258
LMC149;"Tipo: FIJA
Ubicacion: AROMOS Y MERLO";FIJA;AROMOS Y MERLO;PARQUE BARON;-58.438067;-34.777184
LMC150;"Tipo: FIJA
Ubicacion: SIRITTO Y MERLO";FIJA;SIRITTO Y MERLO;PARQUE BARON;-58.429559;-34.772711
LMC151;"Tipo: FIJA
Ubicacion: PERON Y LOS ROBLES";FIJA;PERON Y LOS ROBLES;PARQUE BARON;-58.432396;-34.76397
LMC117;"Tipo: DOMO
Ubicacion: PUENTE JUAN XXIII";DOMO;PUENTE JUAN XXIII;PARQUE BARON;-58.444051;-34.771253
LMC144;"Tipo: FIJA
Ubicacion: OLIDEN Y MADRID";FIJA;OLIDEN Y MADRID;PARQUE BARON;-58.430586;-34.778807
LMC66;"Tipo: FIJA
Ubicacion: MADRID Y GARIBALDI";FIJA;MADRID Y GARIBALDI;PARQUE BARON;-58.427658;-34.782701
LMC67;"Tipo: FIJA
Ubicacion: MADRID Y GARIBALDI";FIJA;MADRID Y GARIBALDI;PARQUE BARON;-58.42753;-34.782944
LMC57a;"Tipo: FIJA
Ubicacion: BUSTOS 860 SEC31";FIJA;BUSTOS 860 SEC31;PARQUE BARON;-58.447629;-34.760193
LMC88b;"Tipo: FIJA
Ubicacion: ESTACION JUAN XXIII";FIJA;ESTACION JUAN XXIII;PARQUE BARON;-58.443856;-34.771073
LMC149b;"Tipo: FIJA
Ubicacion: AROMOS Y MERLO";FIJA;AROMOS Y MERLO;PARQUE BARON;-58.438102;-34.777192
LMC151b;"Tipo: FIJA
Ubicacion: PERON Y LOS ROBLES";FIJA;PERON Y LOS ROBLES;PARQUE BARON;-58.432451;-34.763981
LMC167;;;OSLO Y SANTA ISABEL;PARQUE BARON;-58.4351437;-34.7707738
LMC175;;;Guaraní & Euskadi;PARQUE BARON;-58.4396318;-34.7666661
BUD11;"Tipo: DOMO
Ubicacion: QUIROGA Y GIACHINO";DOMO;QUIROGA Y GIACHINO;SANTA CATALINA;-58.472195;-34.74779
BUD19;"Tipo: DOMO
Ubicacion: RIVERA DEL SUR  ELIZALDE";DOMO;RIVERA DEL SUR  ELIZALDE;SANTA CATALINA;-58.492184;-34.734929
BUD21;"Tipo: DOMO
Ubicacion: MANUELA PEDRAZA Y LEÑA";DOMO;MANUELA PEDRAZA Y LEÑA;SANTA CATALINA;-58.474603;-34.738465
BUD25;"Tipo: DOMO
Ubicacion: OLIMPO Y CORSINI";DOMO;OLIMPO Y CORSINI;SANTA CATALINA;-58.476786;-34.734215
BUD27;"Tipo: DOMO
Ubicacion: OLIMPO Y GIACHINO";DOMO;OLIMPO Y GIACHINO;SANTA CATALINA;-58.480777;-34.735903
BUD10;"Tipo: FIJA
Ubicacion: GIACHINO Y QUIROGA";FIJA;GIACHINO Y QUIROGA;SANTA CATALINA;-58.472042;-34.747808
BUD23;"Tipo: FIJA
Ubicacion: OLIMPO Y GUEMES";FIJA;OLIMPO Y GUEMES;SANTA CATALINA;-58.479216;-34.735159
BUD38;"Tipo: DOMO
Ubicacion: OLIMPO Y  CALLE 4";DOMO;OLIMPO Y  CALLE 4;SANTA CATALINA;-58.483658;-34.737116
BUD44;"Tipo: DOMO
Ubicacion: MANUELA PEDRAZA SOLDADO BRITO";DOMO;MANUELA PEDRAZA SOLDADO BRITO;SANTA CATALINA;-58.471612;-34.742634
BUD45;"Tipo: DOMO
Ubicacion: ZELARRAYAN Y PADRE MUJICA";DOMO;ZELARRAYAN Y PADRE MUJICA;SANTA CATALINA;-58.4677934;-34.7420669
BUD46;"Tipo: DOMO
Ubicacion: BARRIO SAN SEBASTIAN";DOMO;BARRIO SAN SEBASTIAN;SANTA CATALINA;-58.460092;-34.752918
BUD47;"Tipo: DOMO
Ubicacion: CAMPO PONS";DOMO;CAMPO PONS;SANTA CATALINA;-58.487469;-34.730738
BUD48;"Tipo: FIJA
Ubicacion: OLIMPO Y ELIZALDE";FIJA;OLIMPO Y ELIZALDE;SANTA CATALINA;-58.488638;-34.739196
BUD50;"Tipo: FIJA
Ubicacion: MASSAD Y GIACHINO";FIJA;MASSAD Y GIACHINO;SANTA CATALINA;-58.479845;-34.737
BUD56;"Tipo: FIJA
Ubicacion: GIACHINO Y RODRIGUEZ";FIJA;GIACHINO Y RODRIGUEZ;SANTA CATALINA;-58.475668;-34.743165
BUD60;"Tipo: FIJA
Ubicacion: SOLDADO RODRIGUEZ Y PEDRAZA J945";FIJA;SOLDADO RODRIGUEZ Y PEDRAZA J945;SANTA CATALINA;-58.472366;-34.741477
BUD60a;"Tipo: FIJA
Ubicacion: SOLDADO RODRIGUEZ Y PEDRAZA J945";FIJA;SOLDADO RODRIGUEZ Y PEDRAZA J945;SANTA CATALINA;-58.472311;-34.741456
BUD62;"Tipo: FIJA
Ubicacion: ELIZALDE 7600 P16 J938";FIJA;ELIZALDE 7600 P16 J938;SANTA CATALINA;-58.487905;-34.740518
BUD27b;"Tipo: FIJA
Ubicacion: OLIMPO Y GIACHINO";FIJA;OLIMPO Y GIACHINO;SANTA CATALINA;-58.480836;-34.735912
BUD24;"Tipo: FIJA
Ubicacion: OLIMPO Y GUEMES";FIJA;OLIMPO Y GUEMES;SANTA CATALINA;-58.479109;-34.735282
BUD38b;"Tipo: FIJA
Ubicacion: OLIMPO Y CALLE 4";FIJA;OLIMPO Y CALLE 4;SANTA CATALINA;-58.483658;-34.737116
BUD49;"Tipo: FIJA
Ubicacion: OLIMPO Y ELIZALDE";FIJA;OLIMPO Y ELIZALDE;SANTA CATALINA;-58.488687;-34.739253
BUD51;"Tipo: FIJA
Ubicacion: MASSAD Y GIACHINO";FIJA;MASSAD Y GIACHINO;SANTA CATALINA;-58.479931;-34.737159
BUD56b;"Tipo: FIJA
Ubicacion: GIACHINO Y RODRIGUEZ";FIJA;GIACHINO Y RODRIGUEZ;SANTA CATALINA;-58.47563;-34.743206
BUD67;"Tipo: FIJA
Ubicacion: MAGALDI 3909 E23";FIJA;MAGALDI 3909 E23;SANTA CATALINA;-58.4759;-34.734066
BUD67a;"Tipo: FIJA
Ubicacion: MAGALDI 3909 E23";FIJA;MAGALDI 3909 E23;SANTA CATALINA;-58.475881;-34.734086
BUD19b;"Tipo: FIJA
Ubicacion: RIVERA DEL SUR ELIZALDE";FIJA;RIVERA DEL SUR ELIZALDE;SANTA CATALINA;-58.492174;-34.734926
CEN62;Diagonal 61 y silva;Fija;;SANTA CATALINA;-58.4798631;-34.7451682
CEN63;CEN63;FIJA;DIAG 61 Y FORGIONE;SANTA CATALINA;-58.4804987;-34.7469122
BUD71;;;General Juan Facundo Quiroga & Manuela Pedraza;SANTA CATALINA;-58.4687617;-34.7458704
BUD71A;;;QUIROGA Y PEDRAZA;SANTA CATALINA;-58.4687027;-34.7458285
BUD70;;;TITA MERELO Y GIACHINO;SANTA CATALINA;-58.4705942;-34.7498946
BUD70A;;;TITA MERELO Y GIACHINO;SANTA CATALINA;-58.4705781;-34.7499089
BUD73;;;QUIROGA Y MARTEL;SANTA CATALINA;-58.4782549;-34.7510054
BUD73A;;;QUIROGA Y MARTEL;SANTA CATALINA;-58.4782093;-34.7509647
BUD72;;;20 de Junio & General J. Costa;SANTA CATALINA;-58.4710687;-34.7545492
BUD72A;;;COSTA Y 20 DE JUNIO;SANTA CATALINA;-58.471074;-34.7545668
BUD76;;;Pablo Camarero &  Ruben Martell;SANTA CATALINA;-58.4739339;-34.7568454
BUD79;;;COSTA Y ELIZALDE;SANTA CATALINA;-58.4726093;-34.760494
BUD79A;;;COSTA Y ELIZALDE;SANTA CATALINA;-58.4726613;-34.7605034
BUD82;;;Calle 2 & Calle 103;SANTA CATALINA;-58.4678356;-34.7482512
BUD82A;;;CALLE 2 Y 103;SANTA CATALINA;-58.4677497;-34.7482115
BUD80;;;DIAG 61 Y MAGRASI;SANTA CATALINA;-58.4790906;-34.7427958
BUD80A;;;DIAG 61 Y MAGRASI;SANTA CATALINA;-58.4791066;-34.7428244
BUD77;;;CALLE 107 Y 4;SANTA CATALINA;-58.4627418;-34.7482948
BUD77A;;;CALLE 107 Y 4;SANTA CATALINA;-58.4627619;-34.7482441
BUD81;;;109 Y 111;SANTA CATALINA;-58.4651496;-34.7506543
BUD81A;;;109 Y 111;SANTA CATALINA;-58.4652128;-34.7506477
BUD78;;;Calle 19 & Los Pinos;SANTA CATALINA;-58.4882323;-34.7350159
BFD10;"Tipo: DOMO
Ubicacion: P. PERON Y M. OLIVERO";DOMO;P. PERON Y M. OLIVERO;SANTA MARTA;-58.432808;-34.739382
CEN25;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y VIRGILIO";DOMO;RODRIGUEZ Y VIRGILIO;SANTA MARTA;-58.452276;-34.745765
LMC54;"Tipo: DOMO
Ubicacion: LISANDRO DE LA TORRE Y GAONA";DOMO;LISANDRO DE LA TORRE Y GAONA;SANTA MARTA;-58.438253;-34.747766
LMC92;"Tipo: DOMO
Ubicacion: COLECTORA CAMINO NEGRO Y LAS TROPAS";DOMO;COLECTORA CAMINO NEGRO Y LAS TROPAS;SANTA MARTA;-58.430496;-34.747299
BFD37;"Tipo: DOMO
Ubicacion: FALUCHO Y T. GORDILLO";DOMO;FALUCHO Y T. GORDILLO;SANTA MARTA;-58.447276;-34.749327
BFD38;"Tipo: DOMO
Ubicacion: L. DE LA TORRE   Y L. DE LA VEGA";DOMO;L. DE LA TORRE   Y L. DE LA VEGA;SANTA MARTA;-58.4428854;-34.7504702
CEN04;"Tipo: DOMO
Ubicacion: PLAZA MORENO";DOMO;PLAZA MORENO;SANTA MARTA;-58.433179;-34.741031
CEN07;"Tipo: DOMO
Ubicacion: PLAZA BARRIO ODISA";DOMO;PLAZA BARRIO ODISA;SANTA MARTA;-58.434976;-34.7384006
CEN35;"Tipo: DOMO
Ubicacion: COPIHUE E IPARRAGUIRRE";DOMO;COPIHUE E IPARRAGUIRRE;SANTA MARTA;-58.455484;-34.751874
FIO29;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y GUAMINI";DOMO;RODRIGUEZ Y GUAMINI;SANTA MARTA;-58.438726;-34.738174
STM01;"Tipo: DOMO
Ubicacion: PLAZA SANTA M ARTA";DOMO;PLAZA SANTA M ARTA;SANTA MARTA;-58.4499964;-34.7492427
LMC52;"Tipo: FIJA
Ubicacion: LISANDRO DE LA TORRE Y SAN VICENTE";FIJA;LISANDRO DE LA TORRE Y SAN VICENTE;SANTA MARTA;-58.436102;-34.746479
CEN39;"Tipo: DOMO
Ubicacion: FALUCHO Y VERNET";DOMO;FALUCHO Y VERNET;SANTA MARTA;-58.449025;-34.747114
CEN40;"Tipo: DOMO
Ubicacion: L. DE LA TORRE Y FALUCHO";DOMO;L. DE LA TORRE Y FALUCHO;SANTA MARTA;-58.444809;-34.7523698
BFD56;"Tipo: DOMO
Ubicacion: COLECTORA COLON FRANKLIN";DOMO;COLECTORA COLON FRANKLIN;SANTA MARTA;-58.433755;-34.738467
CEN31;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y LABARDEN";DOMO;RODRIGUEZ Y LABARDEN;SANTA MARTA;-58.449583;-34.744293
BFD87;"Tipo: DOMO
Ubicacion: L. DE LA TORRE Y LAS TROPAS";DOMO;L. DE LA TORRE Y LAS TROPAS;SANTA MARTA;-58.432674;-34.744504
BFD89;"Tipo: DOMO

Ubicacion: PARRAL Y TRELLES";DOMO;PARRAL Y TRELLES;SANTA MARTA;-58.438532;-34.75153
BFD88;"Tipo: DOMO

Ubicacion: CASTRO Y FLORENCIO SANCHEZ";DOMO;CASTRO Y FLORENCIO SANCHEZ;SANTA MARTA;-58.443366;-34.751684
FIO47;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y COSQUIN";DOMO;RODRIGUEZ Y COSQUIN;SANTA MARTA;-58.436194;-34.736666
BUD41;"Tipo: DOMO
Ubicacion: HOMERO Y ARZUELA";DOMO;HOMERO Y ARZUELA;SANTA MARTA;-58.454819;-34.744998
BUD58;"Tipo: FIJA
Ubicacion: LUIS VERNET Y SAN VICENTE";FIJA;LUIS VERNET Y SAN VICENTE;SANTA MARTA;-58.440607;-34.74233
BUD66;"Tipo: FIJA
Ubicacion: LOPE DE VEGA 1476 ESC 23";FIJA;LOPE DE VEGA 1476 ESC 23;SANTA MARTA;-58.444394;-34.748865
BUD66A;"Tipo: FIJA
Ubicacion: LOPE DE VEGA 1476 ESC 23";FIJA;LOPE DE VEGA 1476 ESC 23;SANTA MARTA;-58.444325;-34.74894
BFD37b;"Tipo: FIJA
Ubicacion: FALUCHO Y T. GORDILLO";FIJA;FALUCHO Y T. GORDILLO;SANTA MARTA;-58.447283;-34.749236
CEN40b;"Tipo: FIJA
Ubicacion: L. DE LA TORRE Y FALUCHO";FIJA;L. DE LA TORRE Y FALUCHO;SANTA MARTA;-58.444873;-34.752368
FIO47b;"Tipo: FIJA
Ubicacion: RODRIGUEZ Y COSQUIN";FIJA;RODRIGUEZ Y COSQUIN;SANTA MARTA;-58.436183;-34.7367
BUD41b;"Tipo: FIJA
Ubicacion: HOMERO Y ARZUELA";FIJA;HOMERO Y ARZUELA;SANTA MARTA;-58.454819;-34.744998
BUD63A;;FIJA;TROPAS Y VERNET;SANTA MARTA;-58.4366765;-34.7401858
BUD63B;;FIJA;TROPAS Y VERNET;SANTA MARTA;-58.4365907;-34.7401726
BUD63;;FIJA;TROPAS Y VERNET;SANTA MARTA;-58.4366443;-34.7401153
Presidente Juan Domingo Perón & Ana Acerboni;CAMARA 3;CAMARA INTERNA;PUERTA TALLERES MUNICIPALES;SANTA MARTA;-58.4327822;-34.7401524
Ana Acerboni & Presidente Juan Domingo Perón;CAMARA 6;CAMARA INTERNA;TALLER MUNICIPAL;SANTA MARTA;-58.4326884;-34.7399521
BUD91;;;Bustos & Punta Alta;SANTA MARTA;-58.4569496;-34.7479419
BUD94;;;PUNTA ALTA Y OHIGINS;SANTA MARTA;-58.4598159;-34.7495393
BFD04;"Tipo: DOMO
Ubicacion: PUENTE TURDERA";DOMO;PUENTE TURDERA;TURDERA;-58.40906;-34.795039
TEM04;"Tipo: DOMO
Ubicacion: PARQUE FINKY";DOMO;PARQUE FINKY;TURDERA;-58.3988034;-34.7862629
TUR03;"Tipo: FIJA
Ubicacion: YRIGOYEN Y ANTARTIDA ARGENTINA";FIJA;YRIGOYEN Y ANTARTIDA ARGENTINA;TURDERA;-58.408639;-34.7893578
TUR08;"Tipo: DOMO
Ubicacion: SANABRIA Y ESQUIU";DOMO;SANABRIA Y ESQUIU;TURDERA;-58.401947;-34.794246
TUR01;"Tipo: DOMO
Ubicacion: FRIAS Y ANTARTIDA ARGENTINA";DOMO;FRIAS Y ANTARTIDA ARGENTINA;TURDERA;-58.4146404;-34.7927781
TUR02;"Tipo: DOMO
Ubicacion: YRIGOYEN Y ANTARTIDA ARGENTINA";DOMO;YRIGOYEN Y ANTARTIDA ARGENTINA;TURDERA;-58.4082661;-34.7892883
TUR14;"Tipo: DOMO
Ubicacion: SANTA MARIA Y RIEGO NUNEZ";DOMO;SANTA MARIA Y RIEGO NUNEZ;TURDERA;-58.402269;-34.787669
